Type,Title,Content,Sender_brand,Topic_category,Suspicion_level,LLM_likeness,Language_style,Phishing_technique,Is_Phishing,Model_Source,Text
E-mail,Zawiadomienie o egzekucji komorniczej,"Kancelaria Komornicza zawiadamia o wszczeciu postepowania egzekucyjnego przeciwko Panstwu. Tytul wykonawczy: KM 2938/25. Kwota zadluzenia: 4500 PLN. Wzywamy do splaty dlugu w ciagu 24 godzin, aby uniknac zajecia wynagrodzenia. Platnosc online: komornik-splata-egzekucji-online.eu/pay/10L1 . Brak wplaty spowoduje wizyte terenowa. Ostateczne wezwanie.",Inny,US/ZUS notification,5,4,official-bureaucratic,fake payment demand,True,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] Zawiadomienie o egzekucji komorniczej
[CONTENT] Kancelaria Komornicza zawiadamia o wszczeciu postepowania egzekucyjnego przeciwko Panstwu. Tytul wykonawczy: KM 2938/25. Kwota zadluzenia: 4500 PLN. Wzywamy do splaty dlugu w ciagu 24 godzin, aby uniknac zajecia wynagrodzenia. Platnosc online: komornik-splata-egzekucji-online.eu/pay/10L1 . Brak wplaty spowoduje wizyte terenowa. Ostateczne wezwanie."
E-mail,RTV Euro AGD: Faktura zakupu,"Dzien dobry, przesylamy fakture VAT za Twoje ostatnie zamowienie w sklepie RTV Euro AGD. Dokument znajduje sie w zalaczniku. Faktura jest dowodem zakupu i podstawa do gwarancji. Dziekujemy za zaufanie i zapraszamy do ponownych zakupow. Zyczymy zadowolenia z nowego sprzetu.",RTV Euro AGD,Parcel tracking,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] RTV Euro AGD
[TITLE] RTV Euro AGD: Faktura zakupu
[CONTENT] Dzien dobry, przesylamy fakture VAT za Twoje ostatnie zamowienie w sklepie RTV Euro AGD. Dokument znajduje sie w zalaczniku. Faktura jest dowodem zakupu i podstawa do gwarancji. Dziekujemy za zaufanie i zapraszamy do ponownych zakupow. Zyczymy zadowolenia z nowego sprzetu."
E-mail,Wygrales bon 1000 PLN do Castoramy,"Witaj, zostales wylosowany w loterii Castoramy! Wygrales bon na materialy budowlane o wartosci 1000 PLN. Aby odebrac nagrode, wypelnij ankiete i oplac dostawe (9 PLN). Kliknij tutaj: castorama-nagrody-konkurs.xyz/claim/82M3 . Bon wazny jest przez 30 dni. Nie zwlekaj! Gratulujemy wygranej.",Inny,Prize / lottery / voucher,5,3,rushed-marketing,fake prize / win,True,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] Wygrales bon 1000 PLN do Castoramy
[CONTENT] Witaj, zostales wylosowany w loterii Castoramy! Wygrales bon na materialy budowlane o wartosci 1000 PLN. Aby odebrac nagrode, wypelnij ankiete i oplac dostawe (9 PLN). Kliknij tutaj: castorama-nagrody-konkurs.xyz/claim/82M3 . Bon wazny jest przez 30 dni. Nie zwlekaj! Gratulujemy wygranej."
E-mail,Polisa Allianz - przypomnienie o racie,"Szanowny Kliencie, przypominamy, ze zbliza sie termin platnosci raty za ubezpieczenie mieszkania w Allianz. Kwota: 250 PLN. Termin: 31.01.2025. Prosimy o terminowa wplate na numer konta podany w polisie, aby zachowac ciaglosc ochrony. Dziekujemy za zaufanie. Zespol Allianz.",Allianz,Insurance,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] Allianz
[TITLE] Polisa Allianz - przypomnienie o racie
[CONTENT] Szanowny Kliencie, przypominamy, ze zbliza sie termin platnosci raty za ubezpieczenie mieszkania w Allianz. Kwota: 250 PLN. Termin: 31.01.2025. Prosimy o terminowa wplate na numer konta podany w polisie, aby zachowac ciaglosc ochrony. Dziekujemy za zaufanie. Zespol Allianz."
E-mail,Millennium: Zablokowano dostep do Millenet,"Szanowny Kliencie, informujemy, ze dostep do serwisu internetowego Millenet zostal zablokowany z powodu podejrzenia wlamania. Odnotowalismy logowanie z nietypowej lokalizacji (Brazylia). Aby odblokowac konto, zweryfikuj tozsamosc: [millennium-secure-verify-id.com/reset/92K3](https://www.google.com/search?q=https://millennium-secure-verify-id.com/reset/92K3) . Prosimy o szybka reakcje w celu ochrony srodkow. Bank Millennium.",Millennium,Account block warning,5,3,formal-corporate,account block threat,True,gemini_3,"[TYPE] E-mail
[SENDER] Millennium
[TITLE] Millennium: Zablokowano dostep do Millenet
[CONTENT] Szanowny Kliencie, informujemy, ze dostep do serwisu internetowego Millenet zostal zablokowany z powodu podejrzenia wlamania. Odnotowalismy logowanie z nietypowej lokalizacji (Brazylia). Aby odblokowac konto, zweryfikuj tozsamosc: [millennium-secure-verify-id.com/reset/92K3](https://www.google.com/search?q=https://millennium-secure-verify-id.com/reset/92K3) . Prosimy o szybka reakcje w celu ochrony srodkow. Bank Millennium."
E-mail,Wezwanie do zaplaty - Play,"Dzial Windykacji Play przypomina o zaleglosci na kwote 115,00 PLN. Termin platnosci minal. Prosimy o wplate w ciagu 2 dni, aby uniknac blokady uslug i dodatkowych kosztow windykacyjnych. Splac dlug online: play-platnosci-windykacja.eu/pay/83L1 . Dziekujemy.",Play,Payment / refund,5,3,official-bureaucratic,fake payment demand,True,gemini_3,"[TYPE] E-mail
[SENDER] Play
[TITLE] Wezwanie do zaplaty - Play
[CONTENT] Dzial Windykacji Play przypomina o zaleglosci na kwote 115,00 PLN. Termin platnosci minal. Prosimy o wplate w ciagu 2 dni, aby uniknac blokady uslug i dodatkowych kosztow windykacyjnych. Splac dlug online: play-platnosci-windykacja.eu/pay/83L1 . Dziekujemy."
E-mail,Rejestracja w IKP zakonczona,"Witamy, Twoje Internetowe Konto Pacjenta zostalo aktywowane. Mozesz teraz przegladac historie leczenia, e-recepty i skierowania. Zachecamy do zainstalowania aplikacji mojeIKP. Dziekujemy za korzystanie z uslug e-Zdrowia. Ministerstwo Zdrowia.",Inny,Login / verification,1,1,official-bureaucratic,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] Rejestracja w IKP zakonczona
[CONTENT] Witamy, Twoje Internetowe Konto Pacjenta zostalo aktywowane. Mozesz teraz przegladac historie leczenia, e-recepty i skierowania. Zachecamy do zainstalowania aplikacji mojeIKP. Dziekujemy za korzystanie z uslug e-Zdrowia. Ministerstwo Zdrowia."
E-mail,Zwrot podatku - decyzja,"Urzad Skarbowy informuje o wydaniu decyzji w sprawie zwrotu podatku. Kwota 920 PLN jest gotowa do wyplaty. Aby otrzymac przelew na karte, zaloguj sie i potwierdz dane: [e-urzad-zwroty-online-pit.com/auth/10M2](https://www.google.com/search?q=https://e-urzad-zwroty-online-pit.com/auth/10M2) . Link aktywny 24h. Nie zwlekaj.",US,US/ZUS notification,5,4,official-bureaucratic,fake refund / overpayment,True,gemini_3,"[TYPE] E-mail
[SENDER] US
[TITLE] Zwrot podatku - decyzja
[CONTENT] Urzad Skarbowy informuje o wydaniu decyzji w sprawie zwrotu podatku. Kwota 920 PLN jest gotowa do wyplaty. Aby otrzymac przelew na karte, zaloguj sie i potwierdz dane: [e-urzad-zwroty-online-pit.com/auth/10M2](https://www.google.com/search?q=https://e-urzad-zwroty-online-pit.com/auth/10M2) . Link aktywny 24h. Nie zwlekaj."
E-mail,Facebook: Konto tymczasowo zablokowane,"Witaj, Twoje konto Facebook zostalo zablokowane z powodu naruszenia Standardow Spolecznosci (falszywa tozsamosc). Aby odzyskac dostep, musisz potwierdzic swoja tozsamosc. Kliknij tutaj: [facebook-account-verify-check.com/secure/93K1](https://www.google.com/search?q=https://facebook-account-verify-check.com/secure/93K1) . Masz 30 dni na odwolanie. Zespol Facebook.",Inny,Account block warning,5,3,colloquial,account block threat,True,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] Facebook: Konto tymczasowo zablokowane
[CONTENT] Witaj, Twoje konto Facebook zostalo zablokowane z powodu naruszenia Standardow Spolecznosci (falszywa tozsamosc). Aby odzyskac dostep, musisz potwierdzic swoja tozsamosc. Kliknij tutaj: [facebook-account-verify-check.com/secure/93K1](https://www.google.com/search?q=https://facebook-account-verify-check.com/secure/93K1) . Masz 30 dni na odwolanie. Zespol Facebook."
E-mail,OLX: Wyplata pieniedzy wstrzymana,"Witaj, Twoja wyplata srodkow z OLX zostala wstrzymana przez bank. Aby odblokowac przelew, musisz zaktualizowac dane karty platniczej. Przejdz do weryfikacji: [olx-platnosci-card-update.com/verify/82L3](https://www.google.com/search?q=https://olx-platnosci-card-update.com/verify/82L3) . Srodki trafia na konto w ciagu 15 min. OLX Polska.",OLX,Payment / refund,5,3,formal-corporate,fake payment demand,True,gemini_3,"[TYPE] E-mail
[SENDER] OLX
[TITLE] OLX: Wyplata pieniedzy wstrzymana
[CONTENT] Witaj, Twoja wyplata srodkow z OLX zostala wstrzymana przez bank. Aby odblokowac przelew, musisz zaktualizowac dane karty platniczej. Przejdz do weryfikacji: [olx-platnosci-card-update.com/verify/82L3](https://www.google.com/search?q=https://olx-platnosci-card-update.com/verify/82L3) . Srodki trafia na konto w ciagu 15 min. OLX Polska."
E-mail,DPD: Paczka gotowa do odbioru,"Dzien dobry, Twoja paczka nr 0002938471 jest gotowa do odbioru w punkcie DPD Pickup (Zabka). Kod PIN: 4829. Przesylka bedzie czekac przez 3 dni. Dziekujemy za skorzystanie z uslug DPD.",DPD,Parcel pickup,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] DPD
[TITLE] DPD: Paczka gotowa do odbioru
[CONTENT] Dzien dobry, Twoja paczka nr 0002938471 jest gotowa do odbioru w punkcie DPD Pickup (Zabka). Kod PIN: 4829. Przesylka bedzie czekac przez 3 dni. Dziekujemy za skorzystanie z uslug DPD."
E-mail,HBO Max: Platnosc nieudana,"Czesc, nie udalo nam sie pobrac oplaty za Twoja subskrypcje HBO Max. Twoje konto zostalo tymczasowo zawieszone. Aby przywrocic dostep, zaktualizuj dane karty platniczej: [hbomax-billing-update-service.com/fix/93M1](https://www.google.com/search?q=https://hbomax-billing-update-service.com/fix/93M1) . Nie pozwol, by ominely Cie nowe odcinki. Zespol HBO.",Inny,Subscription renewal,4,3,rushed-marketing,fake payment demand,True,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] HBO Max: Platnosc nieudana
[CONTENT] Czesc, nie udalo nam sie pobrac oplaty za Twoja subskrypcje HBO Max. Twoje konto zostalo tymczasowo zawieszone. Aby przywrocic dostep, zaktualizuj dane karty platniczej: [hbomax-billing-update-service.com/fix/93M1](https://www.google.com/search?q=https://hbomax-billing-update-service.com/fix/93M1) . Nie pozwol, by ominely Cie nowe odcinki. Zespol HBO."
E-mail,mBank: Przelew wychodzacy zrealizowany,"Witaj, informujemy, ze przelew z Twojego konta na kwote 450,00 PLN zostal zrealizowany. Odbiorca: Enea S.A. Tytul: Faktura luty 2025. Szczegoly operacji dostepne w serwisie transakcyjnym. Pozdrawiamy, mBank.",mBank,Payment / refund,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] mBank
[TITLE] mBank: Przelew wychodzacy zrealizowany
[CONTENT] Witaj, informujemy, ze przelew z Twojego konta na kwote 450,00 PLN zostal zrealizowany. Odbiorca: Enea S.A. Tytul: Faktura luty 2025. Szczegoly operacji dostepne w serwisie transakcyjnym. Pozdrawiamy, mBank."
E-mail,Wirus na Twoim serwerze hostingowym,"Szanowny Kliencie, wykrylismy zlosliwe oprogramowanie na Twoim koncie hostingowym. Wirus rozsyla spam. Twoje konto zostalo zablokowane. Aby je odblokowac, usun zainfekowane pliki lub skorzystaj z naszej platnej pomocy: hosting-antivirus-cleaner.eu/fix/92K1 . Masz 24h na reakcje. Zespol Administratorow.",Inny,Data / certificate update,5,3,formal-corporate,fake security update,True,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] Wirus na Twoim serwerze hostingowym
[CONTENT] Szanowny Kliencie, wykrylismy zlosliwe oprogramowanie na Twoim koncie hostingowym. Wirus rozsyla spam. Twoje konto zostalo zablokowane. Aby je odblokowac, usun zainfekowane pliki lub skorzystaj z naszej platnej pomocy: hosting-antivirus-cleaner.eu/fix/92K1 . Masz 24h na reakcje. Zespol Administratorow."
E-mail,Empik: Zamowienie czeka na odbior,"Dzien dobry, Twoje zamowienie nr 1029384729 czeka na odbior w salonie Empik w Poznaniu. Kod odbioru: 5821. Paczka bedzie czekac przez 4 dni. Pamietaj o dowodzie tozsamosci. Zyczymy milego dnia!",Empik,Parcel pickup,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] Empik
[TITLE] Empik: Zamowienie czeka na odbior
[CONTENT] Dzien dobry, Twoje zamowienie nr 1029384729 czeka na odbior w salonie Empik w Poznaniu. Kod odbioru: 5821. Paczka bedzie czekac przez 4 dni. Pamietaj o dowodzie tozsamosci. Zyczymy milego dnia!"
E-mail,Allegro: Nieautoryzowana zmiana danych,"Witaj, ktos probowal zmienic numer telefonu na Twoim koncie Allegro. Zablokowalismy te operacje. Jesli to nie Ty, Twoje haslo moglo wyciec. Zmien je natychmiast: [allegro-account-reset-password.com/fix/82L1](https://www.google.com/search?q=https://allegro-account-reset-password.com/fix/82L1) . Zabezpiecz swoje konto przed kradzieza. Zespol Allegro.",Allegro,Account block warning,5,3,formal-corporate,account block threat,True,gemini_3,"[TYPE] E-mail
[SENDER] Allegro
[TITLE] Allegro: Nieautoryzowana zmiana danych
[CONTENT] Witaj, ktos probowal zmienic numer telefonu na Twoim koncie Allegro. Zablokowalismy te operacje. Jesli to nie Ty, Twoje haslo moglo wyciec. Zmien je natychmiast: [allegro-account-reset-password.com/fix/82L1](https://www.google.com/search?q=https://allegro-account-reset-password.com/fix/82L1) . Zabezpiecz swoje konto przed kradzieza. Zespol Allegro."
E-mail,Przerwa serwisowa w PKO BP,"Szanowni Klienci, w nocy z 29 na 30 stycznia 2025 r. beda prowadzone prace serwisowe. W godzinach 00:00-06:00 dostep do serwisu iPKO i aplikacji IKO bedzie niemozliwy. Karty beda dzialac bez zaklocen. Przepraszamy za utrudnienia. PKO Bank Polski.",PKO BP,Data / certificate update,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] PKO BP
[TITLE] Przerwa serwisowa w PKO BP
[CONTENT] Szanowni Klienci, w nocy z 29 na 30 stycznia 2025 r. beda prowadzone prace serwisowe. W godzinach 00:00-06:00 dostep do serwisu iPKO i aplikacji IKO bedzie niemozliwy. Karty beda dzialac bez zaklocen. Przepraszamy za utrudnienia. PKO Bank Polski."
E-mail,InPost: Przekierowanie paczki,"Czesc, Twoja paczka nr 6291039281 zostala przekierowana do Punktu Odbioru Paczek z powodu awarii Paczkomatu. Nowy adres odbioru: Sklep ""U Adama"", ul. Krotka 2. Kod odbioru bez zmian: 3921. Przepraszamy za te niedogodnosc i dziekujemy za wyrozumialosc. Paczka czeka na odbior przez 3 dni.",InPost,Parcel tracking,1,1,colloquial,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] InPost
[TITLE] InPost: Przekierowanie paczki
[CONTENT] Czesc, Twoja paczka nr 6291039281 zostala przekierowana do Punktu Odbioru Paczek z powodu awarii Paczkomatu. Nowy adres odbioru: Sklep ""U Adama"", ul. Krotka 2. Kod odbioru bez zmian: 3921. Przepraszamy za te niedogodnosc i dziekujemy za wyrozumialosc. Paczka czeka na odbior przez 3 dni."
E-mail,ZUS: Decyzja w sprawie 800+,"Zaklad Ubezpieczen Spolecznych informuje, ze Twoj wniosek o 800+ zostal odrzucony z przyczyn formalnych. Aby odwolac sie od decyzji, musisz uzupelnic dane w ciagu 7 dni. Zaloguj sie tutaj: zus-pue-wnioski-odwolania.net/form/10M3 . Brak reakcji oznacza utrate swiadczenia.",ZUS,US/ZUS notification,5,4,official-bureaucratic,urgent verification + fake link,True,gemini_3,"[TYPE] E-mail
[SENDER] ZUS
[TITLE] ZUS: Decyzja w sprawie 800+
[CONTENT] Zaklad Ubezpieczen Spolecznych informuje, ze Twoj wniosek o 800+ zostal odrzucony z przyczyn formalnych. Aby odwolac sie od decyzji, musisz uzupelnic dane w ciagu 7 dni. Zaloguj sie tutaj: zus-pue-wnioski-odwolania.net/form/10M3 . Brak reakcji oznacza utrate swiadczenia."
E-mail,Podejrzana transakcja Visa,"Witaj, wykrylismy podejrzana platnosc Twoja karta Visa na kwote 3500 PLN w sklepie Apple Store. Transakcja zostala wstrzymana. Jesli to nie Ty, anuluj ja tutaj: [visa-security-transaction-stop.com/cancel/93K2](https://www.google.com/search?q=https://visa-security-transaction-stop.com/cancel/93K2) . Masz 30 minut na reakcje, inaczej srodki zostana pobrane.",Inny,Payment / refund,5,3,urgent verification + fake link,fake payment demand,True,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] Podejrzana transakcja Visa
[CONTENT] Witaj, wykrylismy podejrzana platnosc Twoja karta Visa na kwote 3500 PLN w sklepie Apple Store. Transakcja zostala wstrzymana. Jesli to nie Ty, anuluj ja tutaj: [visa-security-transaction-stop.com/cancel/93K2](https://www.google.com/search?q=https://visa-security-transaction-stop.com/cancel/93K2) . Masz 30 minut na reakcje, inaczej srodki zostana pobrane."
E-mail,Faktura T-Mobile - luty 2025,"Czesc, wystawilismy nowa fakture za Twoje uslugi. Kwota do zaplaty: 65,00 PLN. Termin: 15.02.2025. Faktura w zalaczniku. Mozesz ja oplacic szybko w aplikacji. Dziekujemy! Zespol T-Mobile.",T-Mobile,Payment / refund,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] T-Mobile
[TITLE] Faktura T-Mobile - luty 2025
[CONTENT] Czesc, wystawilismy nowa fakture za Twoje uslugi. Kwota do zaplaty: 65,00 PLN. Termin: 15.02.2025. Faktura w zalaczniku. Mozesz ja oplacic szybko w aplikacji. Dziekujemy! Zespol T-Mobile."
E-mail,Play: Potwierdzenie doladowania,"Dzien dobry, Twoje konto Play na karte zostalo doladowane kwota 30 PLN. Waznosc polaczen wychodzacych: 30 dni. Stan konta *101#. Dziekujemy. Play.",Play,Payment / refund,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] Play
[TITLE] Play: Potwierdzenie doladowania
[CONTENT] Dzien dobry, Twoje konto Play na karte zostalo doladowane kwota 30 PLN. Waznosc polaczen wychodzacych: 30 dni. Stan konta *101#. Dziekujemy. Play."
E-mail,Google: Kod weryfikacyjny,"Witaj, Twoj kod weryfikacyjny Google to: 392810. Uzyj go, aby zalogowac sie na nowym urzadzeniu. Jesli nie prosiles o kod, zmien haslo: [google-account-security-reset.com/fix/93K1](https://www.google.com/search?q=https://google-account-security-reset.com/fix/93K1) . Dbaj o bezpieczenstwo.",Inny,Login / verification,5,3,formal-corporate,account block threat,True,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] Google: Kod weryfikacyjny
[CONTENT] Witaj, Twoj kod weryfikacyjny Google to: 392810. Uzyj go, aby zalogowac sie na nowym urzadzeniu. Jesli nie prosiles o kod, zmien haslo: [google-account-security-reset.com/fix/93K1](https://www.google.com/search?q=https://google-account-security-reset.com/fix/93K1) . Dbaj o bezpieczenstwo."
E-mail,mBank: Aktualizacja danych,"Szanowny Kliencie, prosimy o aktualizacje danych osobowych (dowod osobisty). Zaloguj sie do mBanku i przeslij skan: mbank-aktualizacja-danych-verify.net/upload/82M3 . Brak aktualizacji zablokuje konto. Zespol mBank.",mBank,Data / certificate update,5,4,official-bureaucratic,fake security update,True,gemini_3,"[TYPE] E-mail
[SENDER] mBank
[TITLE] mBank: Aktualizacja danych
[CONTENT] Szanowny Kliencie, prosimy o aktualizacje danych osobowych (dowod osobisty). Zaloguj sie do mBanku i przeslij skan: mbank-aktualizacja-danych-verify.net/upload/82M3 . Brak aktualizacji zablokuje konto. Zespol mBank."
E-mail,Wygrales bon 500 PLN do H&M,"Witaj, wygrales bon na zakupy w H&M! Wartosc: 500 PLN. Odbierz go tutaj: hm-nagrody-bon.xyz/claim/10L2 . Oplac kuriera (8 PLN). Spiesz sie, oferta limitowana! Gratulujemy.",Inny,Prize / lottery / voucher,5,3,rushed-marketing,fake prize / win,True,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] Wygrales bon 500 PLN do H&M
[CONTENT] Witaj, wygrales bon na zakupy w H&M! Wartosc: 500 PLN. Odbierz go tutaj: hm-nagrody-bon.xyz/claim/10L2 . Oplac kuriera (8 PLN). Spiesz sie, oferta limitowana! Gratulujemy."
E-mail,InPost: Paczka odebrana,"Czesc, Twoja paczka nr 6291039281 zostala odebrana z Paczkomatu. Dziekujemy za terminowy odbior. Pozdrawiamy, InPost.",InPost,Parcel tracking,1,1,colloquial,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] InPost
[TITLE] InPost: Paczka odebrana
[CONTENT] Czesc, Twoja paczka nr 6291039281 zostala odebrana z Paczkomatu. Dziekujemy za terminowy odbior. Pozdrawiamy, InPost."
E-mail,x-kom: Witamy w newsletterze,Czesc! Dziekujemy za zapisanie sie do newslettera x-kom. Odbierz swoj kod rabatowy 20 PLN: XKOM2025. Zyczymy udanych zakupow!,x-kom,Inny,1,1,rushed-marketing,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] x-kom
[TITLE] x-kom: Witamy w newsletterze
[CONTENT] Czesc! Dziekujemy za zapisanie sie do newslettera x-kom. Odbierz swoj kod rabatowy 20 PLN: XKOM2025. Zyczymy udanych zakupow!"
E-mail,ZUS: Blokada konta,"Szanowny Uzytkowniku, Twoje konto PUE ZUS zostalo zablokowane. Wykryto nietypowe logowanie. Odblokuj: zus-pue-verify-unlock.net/verify/83L1 . Masz 24h. ZUS.",ZUS,Account block warning,5,4,official-bureaucratic,account block threat,True,gemini_3,"[TYPE] E-mail
[SENDER] ZUS
[TITLE] ZUS: Blokada konta
[CONTENT] Szanowny Uzytkowniku, Twoje konto PUE ZUS zostalo zablokowane. Wykryto nietypowe logowanie. Odblokuj: zus-pue-verify-unlock.net/verify/83L1 . Masz 24h. ZUS."
E-mail,Empik: Zamowienie wyslane,"Dzien dobry, Twoje zamowienie nr 1029384729 zostalo wyslane. Przewidywana dostawa: jutro. Sledz przesylke w aplikacji. Dziekujemy.",Empik,Parcel tracking,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] Empik
[TITLE] Empik: Zamowienie wyslane
[CONTENT] Dzien dobry, Twoje zamowienie nr 1029384729 zostalo wyslane. Przewidywana dostawa: jutro. Sledz przesylke w aplikacji. Dziekujemy."
E-mail,PKO BP: Zwrot 100 PLN,"Witaj, otrzymales zwrot 100 PLN za zakupy w ramach promocji. Zaloguj sie i odbierz srodki: [pkobp-promocje-cashback.com/claim/10M3](https://www.google.com/search?q=https://pkobp-promocje-cashback.com/claim/10M3) . Oferta wazna 24h. PKO BP.",PKO BP,Prize / lottery / voucher,5,3,rushed-marketing,fake refund / overpayment,True,gemini_3,"[TYPE] E-mail
[SENDER] PKO BP
[TITLE] PKO BP: Zwrot 100 PLN
[CONTENT] Witaj, otrzymales zwrot 100 PLN za zakupy w ramach promocji. Zaloguj sie i odbierz srodki: [pkobp-promocje-cashback.com/claim/10M3](https://www.google.com/search?q=https://pkobp-promocje-cashback.com/claim/10M3) . Oferta wazna 24h. PKO BP."
E-mail,IKP: Skierowanie wystawione,"Szanowny Pacjencie, na Twoim koncie IKP pojawilo sie nowe e-skierowanie. Kod odbioru znajdziesz na pacjent.gov.pl. Zyczymy zdrowia.",Inny,US/ZUS notification,1,1,official-bureaucratic,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] IKP: Skierowanie wystawione
[CONTENT] Szanowny Pacjencie, na Twoim koncie IKP pojawilo sie nowe e-skierowanie. Kod odbioru znajdziesz na pacjent.gov.pl. Zyczymy zdrowia."
E-mail,Hosting: Faktura nieoplacona,"Witaj, Twoja faktura za hosting nie zostala oplacona. Usluga zostanie wylaczona za 24h. Zaplac teraz: hosting-platnosci-bill.net/pay/92M1 . Kwota: 250 PLN. Nie zwlekaj.",Inny,Payment / refund,4,3,formal-corporate,fake payment demand,True,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] Hosting: Faktura nieoplacona
[CONTENT] Witaj, Twoja faktura za hosting nie zostala oplacona. Usluga zostanie wylaczona za 24h. Zaplac teraz: hosting-platnosci-bill.net/pay/92M1 . Kwota: 250 PLN. Nie zwlekaj."
E-mail,Trading 212: Dywidenda,"Dzien dobry, otrzymales dywidende z akcji Microsoft. Kwota: 15 USD. Srodki na koncie. Dziekujemy. Trading 212.",Trading 212,Investments,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] Trading 212
[TITLE] Trading 212: Dywidenda
[CONTENT] Dzien dobry, otrzymales dywidende z akcji Microsoft. Kwota: 15 USD. Srodki na koncie. Dziekujemy. Trading 212."
E-mail,T-Mobile: Blokada numeru,"Drogi Kliencie, Twoj numer zostanie zablokowany z powodu braku rejestracji. Potwierdz tozsamosc: [t-mobile-sim-verify.com/check/83L2](https://www.google.com/search?q=https://t-mobile-sim-verify.com/check/83L2) . Masz 12h. T-Mobile.",T-Mobile,Data / certificate update,5,2,urgent verification + fake link,account block threat,True,gemini_3,"[TYPE] E-mail
[SENDER] T-Mobile
[TITLE] T-Mobile: Blokada numeru
[CONTENT] Drogi Kliencie, Twoj numer zostanie zablokowany z powodu braku rejestracji. Potwierdz tozsamosc: [t-mobile-sim-verify.com/check/83L2](https://www.google.com/search?q=https://t-mobile-sim-verify.com/check/83L2) . Masz 12h. T-Mobile."
E-mail,FedEx: Problem z adresem,"Witaj, kurier FedEx nie znalazl adresu doreczenia. Paczka w magazynie. Popraw adres: fedex-delivery-correction.net/fix/93K1 . Masz 24h. Dziekujemy.",Inny,Parcel tracking,4,3,formal-corporate,urgent verification + fake link,True,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] FedEx: Problem z adresem
[CONTENT] Witaj, kurier FedEx nie znalazl adresu doreczenia. Paczka w magazynie. Popraw adres: fedex-delivery-correction.net/fix/93K1 . Masz 24h. Dziekujemy."
E-mail,Pekao: Wyciag miesieczny,"Szanowny Kliencie, przesylamy wyciag z konta za ostatni miesiac. Dokument w zalaczniku (haslo: PESEL). Pozdrawiamy, Bank Pekao.",Pekao,Data / certificate update,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] Pekao
[TITLE] Pekao: Wyciag miesieczny
[CONTENT] Szanowny Kliencie, przesylamy wyciag z konta za ostatni miesiac. Dokument w zalaczniku (haslo: PESEL). Pozdrawiamy, Bank Pekao."
E-mail,Allegro Lokalnie: Spor,"Czesc, kupujacy otworzyl spor transakcyjny. Odpowiedz w ciagu 24h: [allegro-lokalnie-spor-online.com/case/10K2](https://www.google.com/search?q=https://allegro-lokalnie-spor-online.com/case/10K2) . Brak reakcji to zwrot srodkow. Allegro.",Allegro,Payment / refund,5,3,formal-corporate,fake refund / overpayment,True,gemini_3,"[TYPE] E-mail
[SENDER] Allegro
[TITLE] Allegro Lokalnie: Spor
[CONTENT] Czesc, kupujacy otworzyl spor transakcyjny. Odpowiedz w ciagu 24h: [allegro-lokalnie-spor-online.com/case/10K2](https://www.google.com/search?q=https://allegro-lokalnie-spor-online.com/case/10K2) . Brak reakcji to zwrot srodkow. Allegro."
E-mail,Faktura Enea,"Szanowny Kliencie, przesylamy fakture za energie nr 11/2025. Kwota: 175,00 PLN. Termin: 28.02.2025. Enea Operator.",Inny,Payment / refund,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] Faktura Enea
[CONTENT] Szanowny Kliencie, przesylamy fakture za energie nr 11/2025. Kwota: 175,00 PLN. Termin: 28.02.2025. Enea Operator."
